Episode;Time;Character;Type of Roll;Total Value;Natural Value;Crit?;Damage Dealt;# Kills;Notes
C2E082;02:41:54;Fjord;Spell Attack;Nat20;20;Y;;;Eldritch Blast
C2E082;02:41:59;Fjord;Spell Attack;20;;;;;Eldritch Blast
C2E082;02:42:23;Fjord;Other;2;;;;;Bless
C2E082;02:42:48;Fjord;Damage;15;;;15 to Tendril;1;
C2E082;02:43:55;Jester;Spell Attack;23;;;;;Spiritual Weapon
C2E082;02:44:01;Jester;Damage;17;;;17 to Tendril;1;
C2E082;02:44:50;Jester;Spell Attack;22;;;;;Guiding Bolt (1st)
C2E082;02:45:00;Jester;Damage;11;;;11 Radiant to Tendril;;
C2E082;02:46:18;Nott;Investigation;22;;;;;
C2E082;02:48:03;Willi;Attack;25;;;;;Slam
C2E082;02:48:06;Willi;Attack;Unknown;Unknown;;;;Slam
C2E082;02:48:12;Willi;Damage;5;;;5 to Tendril;;
C2E082;02:48:15;Willi;Damage;10;;;10 to Tendril;1;
C2E082;02:48:58;Caleb;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E082;02:48:58;Caleb;Investigation;24;;;;;With advantage
C2E082;02:50:47;Nott;Strength Save;16;;;;;Against Tendril with Bless
C2E082;02:51:06;Caduceus;Constitution Save;Unknown;Unknown;;;;Disregarded due to advantage
C2E082;;Caduceus;Constitution Save;18;;;;;Concentration with advantage
C2E082;02:51:17;Caduceus;Strength Save;9;;;;;Against Tendril with Bless
C2E082;02:51:44;Caleb;Strength Save;9;;;;;Against Tendril with Bless
C2E082;02:52:33;Fjord;Spell Attack;20;;;;;Eldritch Blast
C2E082;02:52:38;Fjord;Damage;14;;;14 to Tendril;;
C2E082;02:53:02;Fjord;Spell Attack;25;;;;;Eldritch Blast
C2E082;02:53:09;Fjord;Damage;16;;;16 to Tendril;;
C2E082;02:54:06;Jester;Spell Attack;23;;;;;Spiritual Weapon
C2E082;02:54:13;Jester;Other;3;;;;;Bless
C2E082;02:54:23;Jester;Damage;14;;;14 to Cage;;
C2E082;02:55:13;Jester;Damage;3;;;3 Radiant to Tendril;;Sacred Flame
C2E082;02:56:21;Caduceus;Attack;17;;;;;Staff of Withering (disregarded)
C2E082;02:57:14;Caduceus;Damage;20;;;20 Radiant to Tendril;1;Sacred Flame
C2E082;02:58:40;Caduceus;Healing;9;;;;;Mass Healing Word, All heal 9 points
C2E082;02:59:32;Nott;Investigation;25;;;;;
C2E082;03:03:52;Willi;Damage;31;;;46 [31 to Tendril + 15 (31/2) to Tendril] Lightning;1;Lightning Breath
C2E082;03:04:41;Jester;Strength Save;10;;;;;Against Tendril with Bless
C2E082;03:05:14;Caleb;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E082;03:05:14;Caleb;Investigation;24;;;;;With advantage
C2E082;03:50:49;Fjord;Attack;13;;;;;Star Razor
C2E082;03:05:53;Fjord;Other;1;;;;;Bless
C2E082;03:05:59;Fjord;Attack;30;;;;;Star Razor
C2E082;03:06:00;Fjord;Other;3;;;;;Bless
C2E082;03:06:10;Fjord;Damage;17;;;17 to Cage;;
C2E082;03:07:08;Jester;Spell Attack;23;;;;;Spiritual Weapon
C2E082;03:07:14;Jester;Other;4;;;;;Bless
C2E082;03:07:23;Jester;Constitution Save;Unknown;Unknown;;;;Concentration
C2E082;03:07:29;Jester;Damage;17;;;17 to Tendril;1;
C2E082;03:09:15;Caduceus;Healing;9;;;;;Mass Healing Word, All heal 9 points
C2E082;03:10:36;Nott;Attack;18;;;;;TTBB1000
C2E082;03:10:59;Nott;Damage;8;;;8 to Tendril;;
C2E082;03:10:55;Nott;Attack;28;;;;;TTBB1000
C2E082;03:10:58;Nott;Damage;8;;;8 to Tendril;;
C2E082;03:11:38;Caleb;Investigation;;2;;;;Disregarded due to advantage
C2E082;03:11:38;Caleb;Investigation;;5;;;;With advantage
C2E082;03:11:44;Caleb;Other;3;;;;;Guidance
C2E082;03:12:15;Willi;Attack;21;;;;;Slam
C2E082;03:12:16;Willi;Attack;22;;;;;Slam
C2E082;03:13:43;Caduceus;Strength Save;Unknown;Unknown;;;;Against Tendril, fails
C2E082;03:14:11;Fjord;Attack;21;;;;;Star Razor with Bless
C2E082;03:14:19;Fjord;Damage;17;;;17 to Tendril;1;
C2E082;03:14:39;Fjord;Attack;23;;;;;Star Razor
C2E082;03:14:48;Fjord;Damage;15;;;15 to Tendril;;
C2E082;03:15:17;Jester;Spell Attack;29;;;;;Spiritual Weapon
C2E082;03:15:21;Jester;Damage;10;;;10 Force to Cage;;
C2E082;03:17:00;Jester;Damage;20;;;10 (20/2) Radiant to Cage;;Dawn
C2E082;03:17:34;Caduceus;Damage;18;;;18 Radiant to Tendril;1;Sacred Flame
C2E082;03:18:31;Caduceus;Healing;9;;;;;Mass Healing Word, All heal 9 points
C2E082;03:20:27;Nott;Attack;12;;;;;
C2E082;03:20:33;Nott;Attack;23;;;;;TTBB1000
C2E082;03:20:41;Nott;Other;1;;;;;Bless
C2E082;03:21:31;Beau;Attack;Unknown;Unknown;;;;Unarmed Strike wih Bless
C2E082;03:21:40;Beau;Attack;24;;;;;Unarmed Strike wih Bless
C2E082;03:21:55;Beau;Damage;9;;;9 to Cage;;
C2E082;03:22:36;Beau;Attack;26;;;;;Unarmed Strike with Bless
C2E082;03:22:39;Beau;Damage;9;;;9 to Cage;;
C2E082;03:22:44;Beau;Attack;Unknown;Unknown;;;;Unarmed Strike with Bless
C2E082;03:23:05;Caleb;Investigation;Unknown;Unknown;;;;
C2E082;03:26:40;Willi;Attack;26;;;;;Slam
C2E082;03:26:42;Willi;Attack;16;;;;;Slam
C2E082;03:23:27;Willi;Damage;9;;;9 to Cage;;
C2E082;03:24:33;Jester;Constitution Save;Unknown;Unknown;;;;Concentration, succeeds
C2E082;03:24:58;Jester;Strength Save;12;;;;;Against Tendril, fails
C2E082;03:25:09;Jester;Constitution Save;Unknown;Unknown;;;;Concentration, fails
C2E082;03:25:46;Fjord;Spell Attack;14;;;;;Eldritch Blast
C2E082;03:25:46;Fjord;Spell Attack;24;;;;;Eldritch Blast
C2E082;03:25:55;Fjord;Damage;12;;;12 to Tendril;;
C2E082;03:25:58;Fjord;Damage;14;;;14 to Tendril;1;
C2E082;03:26:29;Jester;Spell Attack;Nat20;20;Y;;;Spiritual Weapon
C2E082;03:26:36;Jester;Damage;15;;;15 Force to Cage;;Cage Shatters
C2E082;03:27:09;Jester;Spell Attack;27;;;;;Guiding Bolt (4th)
C2E082;03:27:44;Jester;Damage;30;;;30 Radiant to Heart;;
C2E082;03:30:04;Nott;Attack;13;;;;;TTBB1000 SA
C2E082;03:30:33;Nott;Damage;27;;;27 to Heart;;
C2E082;03:30:48;Nott;Attack;18;;;;;TTBB1000
C2E082;03:30:54;Nott;Damage;10;;;10 to Heart;;
C2E082;03:31:21;Beau;Attack;17;;;;;Unarmed Holy Weapon Strike
C2E082;03:31:22;Beau;Attack;18;;;;;Unarmed Holy Weapon Strike
C2E082;03:32:15;Beau;Damage;32;;;32 to Heart;;
C2E082;03:32:45;Beau;Attack;13;;;;;Unarmed Holy Weapon Strike
C2E082;03:32:47;Beau;Attack;18;;;;1;Unarmed Holy Weapon Strike (damage unrolled-HDYWTDT)
C2E082;03:34:52;Caduceus;Perception;Nat20;20;;;;
C2E082;03:35:25;Nott;Investigation;13;;;;;
C2E082;03:45:57;Caleb;Arcana;17;;;;;
C2E082;03:46:18;Caleb;Healing;9;;;;;Willi heals 9 points
C2E082;03:51:40;Caduceus;Other;73;;;;;Divine Intervention
C2E082;03:51:53;Jester;Other;23;;;;;Divine Intervention
C2E082;03:56:38;Nott;Investigation;26;;;;;With Guidance
C2E082;04:13:56;Caleb;Perception;Unknown;Unknown;;;;Disregarded due to advantage
C2E082;04:13:56;Caleb;Perception;15;;;;;With advantage
C2E082;04:15:04;Caleb;Arcana;24;;;;;
C2E082;04:16:31;Jester;Investigation;3;;;;;
C2E082;04:16:31;Nott;Investigation;13;;;;;
C2E082;04:16:48;Caleb;Investigation;22;;;;;
C2E082;04:18:36;Beau;Perception;15;;;;;
C2E083;00:16:03;Caleb;Perception;7;3;;;;
C2E083;00:17:30;Jester;Investigation;6;5;;;;
C2E083;00:22:33;Beau;Perception;Nat20;20;;;;
C2E083;00:27:38;Caleb;Arcana;Nat1;1;;;;
C2E083;00:29:12;Nott;Investigation;16;5;;;;
C2E083;00:38:15;Beau;Perception;14;11;;;;
C2E083;00:39:25;Caduceus;Strength;18;18;;;;
C2E083;00:39:59;Beau;Dexterity;15;10;;;;
C2E083;00:43:44;Jester;Medicine;Unknown;Unknown;;;;Disregarded due to advantage
C2E083;00:43:44;Jester;Medicine;23;18;;;;With advantage and with Guidance
C2E083;00:46:31;Caleb;Investigation;22;13;;;;
C2E083;00:55:31;Beau;Athletics;Unknown;Unknown;;;;Disregarded due to Fortune's Favor
C2E083;00:55:31;Beau;Athletics;23;19;;;;With Fortune's Favor and with Guidance
C2E083;00:56:39;Beau;Perception;5;2;;;;
C2E083;00:58:37;Beau;Arcana;17;13;;;;
C2E083;01:01:36;Caduceus;Perception;17;8;;;;
C2E083;01:03:19;Caleb;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E083;01:03:19;Caleb;Investigation;Nat20;20;;;;With advantage
C2E083;01:07:44;Caleb;Arcana;12;2;;;;Disregarded due to Fortune's Favor
C2E083;01:07:44;Caleb;Arcana;14;4;;;;With Fortune's Favor
C2E083;01:12:08;Caleb;Perception;13;9;;;;
C2E083;01:59:10;Jester;Strength;12;9;;;;As Giant Eagle
C2E083;02:43:27;Caleb;Perception;Unknown;Unknown;;;;
C2E083;02:43:32;Fjord;Perception;16;14;;;;
C2E083;02:45:10;Jester;Perception;13;8;;;;
C2E083;02:57:57;Fjord;Perception;18;16;;;;
C2E083;03:01:18;Caduceus;Perception;27;18;;;;
C2E083;03:01:25;Beau;Perception;10;7;;;;
C2E083;03:07:06;Nott;Investigation;23;12;;;;
C2E083;03:07:53;Nott;Thieves' Tools;22;9;;;;
C2E083;03:11:13;Caleb;Intelligence;26;20;;;;
C2E083;03:16:56;Nott;Investigation;19;8;;;;
C2E083;03:19:35;Nott;Thieves' Tools;19;8;;;;
C2E083;03:20:05;Nott;Consitution Save;11;9;;;;Disregarded
C2E083;03:25:30;Nott;Hit Dice;Unknown;Unknown;;;;
C2E083;03:25:45;Beau;Investigation;24;16;;;;
C2E083;03:26:56;Fjord;Intelligence;4;2;;;;
C2E083;03:27:08;Beau;Intelligence;17;13;;;;
C2E083;03:29:12;Jester;Healing;Unknown;Unknown;;;;Cure Wounds (4th)
C2E083;03:32:40;Nott;Investigation;27;16;;;;
C2E083;03:34:00;Caleb;Arcana;29;19;;;;
C2E083;03:36:13;Jester;Performance;8;3;;;;
C2E083;03:36:30;Jester;Strength;15;12;;;;
C2E083;03:38:14;Nott;Investigation;28;17;;;;
C2E083;03:38:20;Nott;Thieves' Tools;30;17;;;;
C2E083;03:41:07;Jester;Deception;Nat1;1;;;;
C2E083;03:44:06;Fjord;Insight;Nat1;1;;;;
C2E083;03:44:09;Nott;Insight;15;10;;;;
C2E083;03:49:58;Caduceus;Medicine;13;4;;;;
C2E084;00:13:45;Beau;Religion;23;19;;;;
C2E084;00:24:32;Beau;Intelligence;15;11;;;;
C2E084;00:24:32;Caleb;Intelligence;18;12;;;;
C2E084;00:43:14;Nott;Perception;11;10;;;;
C2E084;00:43:14;Beau;Sleight of Hand;14;9;;;;
C2E084;01:05:48;Jester;Perception;11;6;;;;
C2E084;01:05:48;Caduceus;Perception;19;10;;;;
C2E084;01:17:24;Jester;Perception;8;3;;;;
C2E084;01:17:30;Jester;Intelligence;16;15;;;;
C2E084;01:18:37;Nott;Constitution Save;9;7;;;;Nott passes out
C2E084;01:21:57;Jester;Constitution Save;5;3;;;;Jester passes out
C2E084;01:24:34;Beau;Constitution Save;6;3;;;;
C2E084;01:39:31;Beau;Attack;Nat1;1;;;;Unarmed Strike with advantage against Fjord
C2E084;01:39:31;Beau;Attack;21;11;;;;
C2E084;01:39:48;Beau;Damage;8;;;;;
C2E084;02:30:45;Fjord;Perception;15;13;;;;
C2E084;02:49:54;Caleb;Investigation;Unknown;Unknown;;;;disregarded due to advantage (Fortune's Favor)
C2E084;02:49:54;Caleb;Investigation;25;15;;;;
C2E084;03:05:49;Nott;Persuasion;11;8;;;;
C2E084;03:05:51;Jester;Persuasion;Nat20;20;;;;with Guidance
C2E084;03:16:39;Beau;Insight;27;20;;;;receives whisper about Oremid Hass
C2E084;03:16:39;Caduceus;Insight;19;10;;;;receives whisper about Oremid Hass
C2E084;03:33:28;Fjord;Persuasion;21;16;;;;
C2E084;03:38:34;Jester;Insight;21;16;;;;
C2E084;03:57:33;Caduceus;Constitution Save;15;13;;;;
C2E084;03:59:50;Caduceus;Attack;23;19;;;;
C2E085;00:11:34;Nott;Initiative;24;19;;;;
C2E085;00:11:40;Beau;Initiative;15;10;;;;
C2E085;00:11:48;Jester;Initiative;13;9;;;;
C2E085;00:11:48;Caduceus;Initiative;12;11;;;;
C2E085;00:11:49;Caleb;Initiative;12;11;;;;
C2E085;00:13:50;Nott;Stealth;Unknown;Unknown;;;;disregarded due to advantage
C2E085;00:13:50;Nott;Stealth;30;17;;;;
C2E085;00:15:01;Nott;Attack;15;5;;;;TTBB1000 against Caedogeist
C2E085;00:17:30;Beau;Attack;15;5;;;;Unarmed Strike against Caedogeist
C2E085;00:24:56;Nott;Stealth;Unknown;Unknown;;;;disregarded due to advantage
C2E085;00:24:56;Nott;Stealth;16;3;;;;
C2E085;00:25:50;Fjord;Spell Attack;Unknown;Unknown;;;;
C2E085;00:26:08;Fjord;Spell Attack;19;9;;;;Eldritch Blast against Caedogeist
C2E085;00:26:17;Fjord;Damage;11;;;;;hits Mirror Image
C2E085;00:26:55;Beau;Attack;Nat20;20;;;;Throwing Dart against Caedogeist
C2E085;00:27:38;Beau;Damage;8;;;8 to Caedogeist;;
C2E085;00:28:15;Beau;Attack;21;11;;;;Throwing Dart against Caedogeist
C2E085;00:28:25;Beau;Damage;10;;;10 to Caedogeist;;
C2E085;00:28:46;Nott;Attack;18;8;;;;TTBB1000 Bola Shot against Caedogeist
C2E085;00:41:00;Nott;Constitution Save;17;15;;;;Nott loses concentration on THL
C2E085;00:41:25;Nott;Constitution Save;19;17;;;;Nott resists the poison
C2E085;00:43:54;Caleb;Damage;20;;;20 to Caedogeist;;Magic Missile (3rd) against Caedogeist
C2E085;00:46:21;Beau;Attack;19;9;;;;Unarmed Strike against Caedogeist
C2E085;00:46:57;Beau;Attack;15;5;;;;Unarmed Strike against Caedogeist
C2E085;00:52:31;Nott;Stealth;Unknown;Unknown;;;;disregarded due to advantage
C2E085;00:52:31;Nott;Stealth;29;16;;;;
C2E085;00:54:16;Jester;Damage;15;;;15 to Caedogeist;;Spirit Guardians
C2E085;00:54:52;Beau;Attack;28;18;;;;Unarmed Strike against Caedogeist
C2E085;00:54:52;Beau;Attack;24;14;;;;Unarmed Strike against Caedogeist
C2E085;00:55:23;Beau;Damage;24;;;24 to Caedogeist;;
C2E085;00:55:34;Beau;Damage;7;;;7 to Caedogeist;;
C2E085;00:56:48;Fjord;Spell Attack;24;15;;;;Eldritch Blast against Caedogeist
C2E085;00:56:48;Fjord;Spell Attack;14;5;;;;disregarded due to advantage
C2E085;00:56:50;Fjord;Spell Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E085;00:56:50;Fjord;Spell Attack;19;10;;;;Eldritch Blast against Caedogeist
C2E085;00:56:57;Fjord;Damage;13;;;;;hits Mirror Image
C2E085;00:57:08;Fjord;Damage;14;;;14 to Caedogeist;;
C2E085;00:58:12;Fjord;Perception;16;14;;;;
C2E085;00:58:18;Beau;Perception;13;10;;;;
C2E085;00:58:41;Beau;Attack;17;7;;;;Unarmed Strike against Caedogeist
C2E085;00:58:41;Beau;Attack;15;5;;;;disregarded due to advantage
C2E085;00:58:54;Beau;Attack;14;4;;;;Unarmed Strike against Caedogeist
C2E085;00:58:54;Beau;Attack;Nat1;1;;;;disregarded due to advantage
C2E085;00:59:14;Beau;Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E085;00:59:14;Beau;Attack;26;16;;;;Unarmed Strike against Caedogeist
C2E085;00:59:17;Beau;Damage;9;;;9 to Caedogeist;;
C2E085;00:59:24;Beau;Attack;18;8;;;;Unarmed Strike against Caedogeist
C2E085;00:59:24;Beau;Attack;13;3;;;;disregarded due to advantage
C2E085;01:00:26;Jester;Spell Attack;Nat1;1;;;;Inflict Wounds (5th) against Caedogeist
C2E085;01:00:50;Jester;Spell Attack;11;2;;;;Spiritual Weapon (4th) against Caedogeist
C2E085;01:04:05;Caleb;Damage;11;;;11 to Caedogeist;;Magic Missile (3rd) against Caedogeist
C2E085;01:05:34;Caduceus;Damage;32;;;32 to Caedogeist;;Blight against Caedogeist
C2E085;01:07:12;Fjord;Attack;20;9;;;;Star Razor (activated) against Caedogeist
C2E085;01:07:52;Fjord;Attack;24;13;;;;Star Razor (activated) against Caedogeist
C2E085;01:08:23;Fjord;Damage;33;;;33 to Caedogeist;;Banishing Smite, Caedogeist is Banished
C2E085;01:10:15;Fjord;Damage;8;;;8 to Caedogeist;;Hexblade's Curse and Enlarge damage
C2E085;01:10:18;Jester;Healing;13;;;Nott heals 13;;Cure Wounds (3rd) to Nott
C2E085;01:10:23;Caduceus;Healing;23;;;Beau heals 23;;Cure Wounds to Beau
C2E085;01:12:08;Nott;Perception;Nat1;1;;;;
C2E085;01:12:21;Jester;Perception;20;15;;;;
C2E085;01:13:04;Nott;Stealth;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:13:04;Nott;Stealth;16;3;;;;
C2E085;01:17:00;Nott;Attack;29;19;;;;TTBB1000 against Caedogeist (hits mirror image)
C2E085;01:18:20;Beau;Attack;29;19;;;;Unarmed Strike against Caedogeist
C2E085;01:18:20;Beau;Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:18:26;Beau;Attack;15;5;;;;Unarmed Strike against Caedogeist
C2E085;01:18:26;Beau;Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:18:38;Beau;Damage;9;;;9 to Caedogeist;;
C2E085;01:19:12;Jester;Spell Attack;15;6;;;;Inflict Wounds (5th) against Caedogeist
C2E085;01:20:00;Caleb;Strength;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:20:00;Caleb;Strength;32;19;;;;Cat's Ire
C2E085;01:21:22;Nott;Attack;12;2;;;;TTBB1000 against Caedogeist
C2E085;01:21:31;Nott;Attack;21;11;;;;TTBB1000 against Caedogeist
C2E085;01:22:32;Beau;Attack;17;7;;;;Umarmed Strike against Caedogeist
C2E085;01:28:56;Jester;Dexterity;6;2;;;;
C2E085;01:34:16;Fjord;Perception;12;10;;;;
C2E085;01:38:08;Beau;Hit Dice;27;;;;;
C2E085;01:38:08;Nott;Hit Dice;22;;;;;
C2E085;01:38:08;Caduceus;Hit Dice;45;;;;;
C2E085;01:48:31;Caduceus;Perception;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:48:31;Caduceus;Perception;24;15;;;;
C2E085;01:53:35;Nott;Insight;8;4;;;;
C2E085;01:53:41;Caduceus;Perception;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:53:41;Caduceus;Perception;25;16;;;;
C2E085;01:56:27;Caduceus;Perception;Unknown;Unknown;;;;disregarded due to advantage
C2E085;01:56:27;Caduceus;Perception;22;13;;;;
C2E085;02:04:03;Caduceus;Perception;Unknown;Unknown;;;;disregarded due to advantage
C2E085;02:04:03;Caduceus;Perception;20;11;;;;
C2E085;02:04:03;Caleb;Insight;13;;;;;
C2E085;02:04:03;Fjord;Insight;Unknown;Unknown;;;;
C2E085;02:07:20;Fjord;Insight;18;20;;;;
C2E085;02:07:20;Beau;Insight;Nat1;1;;;;
C2E085;02:07:20;Jester;Insight;7;2;;;;
C2E085;02:07:20;Caduceus;Insight;Unknown;Unknown;;;;disregarded due to advantage
C2E085;02:07:20;Caduceus;Insight;27;18;;;;
C2E085;02:18:24;Caduceus;Persuasion;Unknown;Unknown;;;;disregarded due to advantage
C2E085;02:18:24;Caduceus;Persuasion;16;13;;;;
C2E085;02:20:06;Caleb;Constitution Save;7;4;;;;
C2E085;02:29:32;Jester;Perception;20;15;;;;
C2E085;03:18:02;Fjord;Perception;18;16;;;;
C2E085;03:18:02;Caduceus;Perception;Unknown;Unknown;;;;
C2E085;03:30:57;Caleb;Deception;16;Unknown;;;;with Guidance
C2E085;03:32:21;Caleb;Deception;Unknown;Unknown;;;;disregarded due to advantage
C2E085;03:32:21;Caleb;Deception;27;Unknown;;;;with Guidance
C2E085;03:36:35;Nott;Investigation;29;18;;;;
C2E085;03:36:35;Nott;Other;4;;;;;Guidance
C2E085;03:45:50;Yasha;Wisdom Save;Unknown;Unknown;;;;against Pumat's Scry
C2E085;04:04:27;Caduceus;Perception;Nat1;1;;;;disregarded due to advantage
C2E085;04:04:27;Caduceus;Perception;Nat1;1;;;;
C2E085;04:06:30;Yasha;Wisdom Save;16;16;;;;against Jester's Scry
C2E085;04:08:28;Jester;Perception;21;16;;;;
C2E085;04:12:09;Caleb;Perception;9;6;;;;
C2E085;04:12:10;Nott;Perception;14;13;;;;
C2E085;04:14:49;Caleb;Persuasion;6;3;;;;
C2E085;04:20:34;Beau;Intelligence;7;3;;;;
C2E086;00:17:16;Caleb;Perception;15;11;;;;
C2E086;00:22:58;Fjord;Persuasion;23;18;;;;
C2E086;00:23:03;Caduceus;Perception;27;18;;;;
C2E086;00:28:16;Nott;Investigation;19;8;;;;
C2E086;00:30:07;Nott;Thieves' Tools;19;6;;;;
C2E086;00:30:08;Jester;Perception;Unknown;Unknown;;;;disregarded due to disadvantage
C2E086;00:30:08;Jester;Perception;20;Unknown;;;;with Guidance
C2E086;00:31:36;Beau;Perception;20;17;;;;
C2E086;00:31:43;Fjord;Perception;20;18;;;;
C2E086;00:38:36;Nott;Stealth;Unknown;Unknown;;;;Disregarded due to advantage
C2E086;00:38:36;Nott;Other;2;;;;;Bless
C2E086;00:38:36;Nott;Stealth;25;12;;;;
C2E086;00:47:02;Caduceus;Initiative;Nat1;1;;;;
C2E086;00:47:28;Jester;Initiative;24;20;;;;
C2E086;00:47:29;Nott;Initiative;23;18;;;;
C2E086;00:47:31;Caleb;Initiative;17;16;;;;
C2E086;00:48:01;Beau;Initiative;12;7;;;;
C2E086;00:48:02;Fjord;Initiative;10;10;;;;
C2E086;00:50:07;Jester;Stealth;14;10;;;;
C2E086;00:51:53;Jester;Spell Attack;27;18;;;;Spiritual Weapon against Cultist
C2E086;00:52:03;Jester;Damage;8;;;8 to Cultist;;
C2E086;00:31:11;Nott;Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E086;00:31:11;Nott;Attack;29;19;;;;TTBB1000 against Respa
C2E086;00:53:25;Nott;Damage;24;;;24 to Respa;;
C2E086;00:57:57;Caleb;Damage;36;;;18 to Respa and Cultist, 36 to Cultists (4);4;Fireball (4th) to Respa and Cultists (5). 4 Cultists die
C2E086;00:58:41;Caleb;Wisdom Save;18;10;;;;
C2E086;00:59:24;Caleb;Acrobatics;7;5;;;;
C2E086;01:05:19;Beau;Attack;19;9;;;;Unarmed Strike against Respa
C2E086;01:05:20;Beau;Attack;26;16;;;;Unarmed Strike against Respa
C2E086;01:05:46;Beau;Damage;22;;;22 to Respa;;
C2E086;01:08:19;Caleb;Dexterity Save;Nat20;20;;22 to Caleb;;Respa's Firestorm
C2E086;01:08:46;Beau;Dexterity Save;13;4;;22 to Beau;;Respa's Firestorm, with Evasion
C2E086;01:08:49;Nott;Dexterity Save;17;8;;22 to Nott;;Respa's Firestorm, with Evasion
C2E086;01:10:39;Fjord;Spell Attack;14;5;;;;Eldritch Blast against Respa
C2E086;01:10:41;Fjord;Spell Attack;27;18;;;;Eldritch Blast against Respa
C2E086;01:10:49;Fjord;Damage;7;;;7 to Respa;;
C2E086;01:17:26;Fjord;Damage;7;;;7 to Demon;;Star Razor protection
C2E086;01:18:55;Caduceus;Damage;21;;;21 to Demon;1;Sacred Flame against Demon- Demon dies
C2E086;01:20:04;Jester;Spell Attack;20;11;;;;Spiritual Weapon against Demon
C2E086;01:20:12;Jester;Damage;9;;;9 to Demon;;
C2E086;01:20:50;Jester;Spell Attack;20;11;;;;Guiding Bolt (4th) against Respa
C2E086;01:21:32;Jester;Damage;24;;;24 to Respa;;
C2E086;01:22:33;Nott;Attack;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:22:33;Nott;Attack;19;9;;;;TTBB1000 against Respa
C2E086;01:23:03;Nott;Damage;24;;;24 to Respa;1;Respa dies
C2E086;01:24:37;Nott;Dexterity Save;16;7;;;;
C2E086;01:27:14;Yasha;Initiative;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:27:14;Yasha;Initiative;14;12;;;;
C2E086;01:29:32;Beau;Wisdom Save;7;4;;;;Beau is charmed by Obann's Dominate Person
C2E086;01:30:57;Caleb;Spell Attack;21;12;;;;Cat's Ire Claw against Cultist
C2E086;01:31:05;Caleb;Damage;23;;;23 to Cultist;1;Cultist dies
C2E086;01:32:11;Caleb;Damage;26;;;26 to Laughing Hand and Cultists (2), 13 to Demons (2);1;Fireball against Laughing Hand, Cultists (2), and Demons (2). Cultist (1) dies.
C2E086;01:33:02;Caleb;Wisdom Save;14;6;;;;
C2E086;01:38:37;Yasha;Attack;Nat1;1;;;;disregarded due to advantage
C2E086;01:38:37;Yasha;Attack;Nat1;1;;;;Skingorger against Nott
C2E086;01:41:06;Summoned Creature;Initiative;4;2;;;;
C2E086;01:45:58;Fjord;Constitution Save;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:45:58;Fjord;Constitution Save;16;11;;;;Concentration
C2E086;01:46:10;Fjord;Damage;5;;;5 to Demon;;
C2E086;01:46:26;Fjord;Damage;8;;;8 to Demon;1;Star Razor protection. Demon dies.
C2E086;01:46:41;Fjord;Constitution Save;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:46:41;Fjord;Constitution Save;22;17;;;;Concentration
C2E086;01:46:10;Fjord;Damage;5;;;5 to Demon;;Star Razor protection
C2E086;01:47:05;Fjord;Constitution Save;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:47:05;Fjord;Constitution Save;24;19;;;;Concentration
C2E086;01:48:05;Fjord;Damage;11;;;11 to Caedogeist;;Star Razor protection
C2E086;01:48:50;Fjord;Constitution Save;21;16;;;;Fjord loses concentration on the Vrock
C2E086;01:48:50;Fjord;Constitution Save;Unknown;Unknown;;;;disregarded due to advantage
C2E086;01:39:15;Fjord;Constitution Save;17;;;;;against Caedogeist's poison
C2E086;01:49:30;Fjord;Damage;1;;;1 to Caedogeist;;Star Razor protection
C2E086;01:49:35;Fjord;Constitution Save;10;;;;;Fjord is poisoned
C2E086;01:50:22;Fjord;Attack;Unknown;Unknown;;;;disregarded due to disadvantage
C2E086;01:50:22;Fjord;Attack;15;5;;;;
C2E086;01:52:14;Summoned Creature;Attack;21;15;;;;Vrock beak against Obann
C2E086;01:52:20;Summoned Creature;Damage;9;;;4 (9/2) to Obann;;
C2E086;01:52:25;Summoned Creature;Attack;11;5;;;;Vrock talon against Obann
C2E086;01:54:56;Caduceus;Perception;11;2;;;;
C2E086;01:58:48;Jester;Spell Attack;24;15;;;;Guiding Bolt (4th) against Obann
C2E086;01:59:13;Jester;Damage;22;;;22 to Obann;;
C2E086;01:59:40;Jester;Spell Attack;19;10;;;;Spiritual Weapon against Demon
C2E086;01:59:46;Jester;Damage;8;;;8 to Demon;1;Demon dies
C2E086;02:00:26;Yasha;Attack;27;19;;;;Skingorger against Nott
